scene,index,planner,skipped,solved,seconds,evaluations,vertices,rad_per_call,coarse,min_clearance,unsafe_states,audited_states,misses,min_self_overlap,self_colliding
table_under_pick,70,rrtconnect,0,1,0.000653527,676,10,0,0,0.00441556,0,751,0,0.00249477,0
table_under_pick,70,cbf-rrtc,0,1,0.00340405,1389,22,0.0319954,0.037437,-0.000306144,239,1067,0,0.00249477,0
table_under_pick,71,rrtconnect,0,1,0.000504961,520,9,0,0,0.00120918,0,611,0,0.00249477,0
table_under_pick,71,cbf-rrtc,0,1,0.000391149,171,7,0.053959,0.152047,-5.13698e-05,93,538,0,0.00249477,0
table_under_pick,72,rrtconnect,0,0,5.00003,1649318,40867,0,0,,,,,,
table_under_pick,72,cbf-rrtc,0,0,5.00001,2168497,5529,0.0133151,0.0199641,,,,,,
table_under_pick,73,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,73,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,74,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,74,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,75,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,75,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,76,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,76,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,77,rrtconnect,0,1,0.000894759,944,14,0,0,0.00433713,0,624,0,0.00249477,0
table_under_pick,77,cbf-rrtc,0,1,0.00171346,720,15,0.0363922,0.147222,-0.0007194,196,953,0,0.00249477,0
table_under_pick,78,rrtconnect,0,1,0.00110566,1191,16,0,0,0.00263668,0,1182,0,0.00249477,0
table_under_pick,78,cbf-rrtc,0,1,0.00512809,2092,27,0.0278843,0.0339388,-0.00019298,288,1440,0,0.00249477,0
table_under_pick,79,rrtconnect,0,0,5.00002,1634208,40154,0,0,,,,,,
table_under_pick,79,cbf-rrtc,0,0,5.00015,2153444,5481,0.013332,0.0199346,,,,,,
table_under_pick,80,rrtconnect,0,1,0.000868392,902,12,0,0,0.000177165,0,757,0,0.00249477,0
table_under_pick,80,cbf-rrtc,0,1,0.00312188,1271,18,0.0298318,0.127459,-0.0014519,262,884,0,0.00249477,0
table_under_pick,81,rrtconnect,0,1,0.000932051,974,13,0,0,0.00487862,0,631,0,0.00249477,0
table_under_pick,81,cbf-rrtc,0,1,0.00108998,459,9,0.0343632,0.135076,-0.00238699,191,814,0,0.00249477,0
table_under_pick,82,rrtconnect,0,1,0.000738069,765,11,0,0,0.0040237,0,397,0,0.00249477,0
table_under_pick,82,cbf-rrtc,0,1,0.00102586,448,10,0.0410301,0.149554,-2.6077e-06,11,698,0,0.00249477,0
table_under_pick,83,rrtconnect,0,0,5.00005,1670958,41983,0,0,,,,,,
table_under_pick,83,cbf-rrtc,0,0,5.00002,2191160,5871,0.0133372,0.0210427,,,,,,
table_under_pick,84,rrtconnect,0,1,0.000637336,646,9,0,0,0.00115066,0,622,0,0.00249477,0
table_under_pick,84,cbf-rrtc,0,1,0.000692404,314,11,0.0531422,0.159236,-0.000195103,182,763,0,0.00249477,0
table_under_pick,85,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,85,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,86,rrtconnect,0,0,5.00002,1653276,41000,0,0,,,,,,
table_under_pick,86,cbf-rrtc,0,0,5.00013,2167674,5530,0.0132846,0.0201303,,,,,,
table_under_pick,87,rrtconnect,0,1,0.00107617,1153,15,0,0,0.000388228,0,663,0,0.00249477,0
table_under_pick,87,cbf-rrtc,0,1,0.0018871,785,11,0.0281592,0.122293,-0.00319442,103,1007,0,0.00249477,0
table_under_pick,88,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,88,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,89,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,89,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,90,rrtconnect,0,1,0.000908893,946,13,0,0,0.000146207,0,542,0,0.00249477,0
table_under_pick,90,cbf-rrtc,0,1,0.00113242,454,10,0.0315587,0.0947137,-0.00125993,331,787,0,0.00249477,0
table_under_pick,91,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,91,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,92,rrtconnect,0,1,0.000903923,962,13,0,0,0.00305611,0,899,0,0.00249477,0
table_under_pick,92,cbf-rrtc,0,1,0.00168177,701,11,0.0298416,0.0156919,-0.00022514,140,524,0,0.00249477,0
table_under_pick,93,rrtconnect,0,0,5.00001,1602981,39270,0,0,,,,,,
table_under_pick,93,cbf-rrtc,0,0,5.00004,2155533,5349,0.0133481,0.0194875,,,,,,
table_under_pick,94,rrtconnect,0,1,0.00120842,1282,15,0,0,0.00273313,0,793,0,0.00249477,0
table_under_pick,94,cbf-rrtc,0,1,0.00177353,738,13,0.0351084,0.126016,-0.000266739,60,601,0,0.00249477,0
table_under_pick,95,rrtconnect,0,1,0.000960025,1014,14,0,0,0.00368415,0,769,0,0.00249477,0
table_under_pick,95,cbf-rrtc,0,1,0.00148681,662,11,0.0307905,0.070997,-0.00281638,218,880,0,0.00249477,0
table_under_pick,96,rrtconnect,0,0,5.00006,1646509,40857,0,0,,,,,,
table_under_pick,96,cbf-rrtc,0,0,5.00002,2169787,5582,0.0133999,0.0198946,,,,,,
table_under_pick,97,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,97,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,98,rrtconnect,1,0,0,0,0,0,0,,,,,,
table_under_pick,98,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
table_under_pick,99,rrtconnect,0,1,0.000906803,968,14,0,0,0.003652,0,729,0,0.00249477,0
table_under_pick,99,cbf-rrtc,0,1,0.00123989,500,9,0.0344537,0.058,-0.000987103,72,558,0,0.00249477,0
table_under_pick,100,rrtconnect,0,1,0.000465274,492,9,0,0,0.00219412,0,583,0,0.00249477,0
table_under_pick,100,cbf-rrtc,0,1,0.00652506,2730,33,0.027186,0.0355311,-0.00866935,203,1518,0,0.00249477,0
bookshelf_small,1,rrtconnect,0,1,0.000373638,377,7,0,0,0.00489531,0,361,0,0.00249477,0
bookshelf_small,1,cbf-rrtc,0,1,0.000150939,83,6,0.0763813,0.46988,-3.98567e-05,1,343,0,0.00249477,0
bookshelf_small,2,rrtconnect,0,0,5.00001,1590110,38734,0,0,,,,,,
bookshelf_small,2,cbf-rrtc,0,0,5.00015,2149897,5235,0.0132803,0.0201075,,,,,,
bookshelf_small,3,rrtconnect,0,1,0.000582547,625,9,0,0,0.00303619,0,579,0,0.00249477,0
bookshelf_small,3,cbf-rrtc,0,1,0.00372997,1437,22,0.0282228,0.0549756,-0.00347882,176,987,0,0.00249477,0
bookshelf_small,4,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,4,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,5,rrtconnect,0,1,0.0022688,2423,25,0,0,0.00129486,0,704,0,0.00249477,0
bookshelf_small,5,cbf-rrtc,0,1,0.00135975,532,10,0.0282175,0.0206767,-0.00519712,186,825,0,0.00249477,0
bookshelf_small,6,rrtconnect,0,1,0.00212716,2281,28,0,0,0.0030181,0,567,0,0.00249477,0
bookshelf_small,6,cbf-rrtc,0,1,0.000935256,366,10,0.0389454,0.079235,-0.00187769,11,755,0,0.00249477,0
bookshelf_small,7,rrtconnect,0,1,0.00038472,391,7,0,0,0.00386981,0,469,0,0.00249477,0
bookshelf_small,7,cbf-rrtc,0,1,0.000811305,343,9,0.0410803,0.172012,-8.34989e-05,119,709,0,0.00249477,0
bookshelf_small,8,rrtconnect,0,1,0.000563174,590,10,0,0,0.00412071,0,408,0,0.00249477,0
bookshelf_small,8,cbf-rrtc,0,1,0.000185354,81,5,0.0652873,0.234568,-0.0037049,7,299,0,0.00249477,0
bookshelf_small,10,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,10,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,11,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,11,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,12,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,12,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,13,rrtconnect,0,1,0.17156,160067,2002,0,0,0.00136488,0,1018,0,0.00249477,0
bookshelf_small,13,cbf-rrtc,0,1,0.00241998,1079,28,0.0450322,0.160334,-0.000427665,68,505,0,0.00249477,0
bookshelf_small,14,rrtconnect,0,1,0.00026168,263,6,0,0,0.00668488,0,321,0,0.00249477,0
bookshelf_small,14,cbf-rrtc,0,1,9.5994e-05,55,6,0.129881,0.636364,0.00756638,0,381,0,0.00249477,0
bookshelf_small,15,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,15,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,16,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,16,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,17,rrtconnect,0,1,0.000856498,906,12,0,0,-0.000907998,1,416,0,0.00249477,0
bookshelf_small,17,cbf-rrtc,0,1,0.00014223,64,6,0.101433,0.3125,-4.87214e-05,11,354,0,0.00249477,0
bookshelf_small,18,rrtconnect,0,1,0.00103863,1116,14,0,0,0.00132442,0,404,0,0.00249477,0
bookshelf_small,18,cbf-rrtc,0,1,8.4413e-05,46,5,0.113624,0.565217,0.00121332,0,275,0,0.00249477,0
bookshelf_small,19,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,19,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,20,rrtconnect,0,1,0.00241515,2590,31,0,0,0.00141313,0,748,0,0.00249477,0
bookshelf_small,20,cbf-rrtc,0,1,0.000163751,73,5,0.0692272,0.219178,-0.00654644,6,308,0,0.00249477,0
bookshelf_small,21,rrtconnect,0,1,0.000493576,509,8,0,0,0.00507853,0,286,0,0.00249477,0
bookshelf_small,21,cbf-rrtc,0,1,0.00119416,482,9,0.0302925,0.0892116,-0.000918856,150,558,0,0.00249477,0
bookshelf_small,23,rrtconnect,0,1,0.00053207,546,9,0,0,0.000630761,0,442,0,0.00249477,0
bookshelf_small,23,cbf-rrtc,0,1,0.000552088,220,6,0.0368814,0.0727273,-0.0030761,44,403,0,0.00249477,0
bookshelf_small,24,rrtconnect,0,1,0.032643,33948,390,0,0,0.00474812,0,757,0,0.00249477,0
bookshelf_small,24,cbf-rrtc,0,1,0.000515517,220,8,0.04485,0.122727,-5.20588e-05,50,572,0,0.00249477,0
bookshelf_small,25,rrtconnect,0,1,0.00174192,1876,23,0,0,0.00354292,0,468,0,0.00249477,0
bookshelf_small,25,cbf-rrtc,0,1,0.00168261,660,12,0.029476,0.0348485,-0.000141336,130,705,0,0.00249477,0
bookshelf_small,26,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,26,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,27,rrtconnect,0,1,0.0895192,86863,1063,0,0,0.00172878,0,689,0,0.00249477,0
bookshelf_small,27,cbf-rrtc,0,1,0.00120998,487,12,0.0427096,0.158111,-3.24317e-05,46,750,0,0.00249477,0
bookshelf_small,28,rrtconnect,0,1,0.00841175,8986,98,0,0,0.000494479,0,1059,0,0.00249477,0
bookshelf_small,28,cbf-rrtc,0,1,0.000704276,294,8,0.0333047,0.102041,-0.000249474,149,656,0,0.00249477,0
bookshelf_small,29,rrtconnect,0,1,0.00296158,3192,32,0,0,0.00731398,0,640,0,0.00249477,0
bookshelf_small,29,cbf-rrtc,0,1,0.00337538,1391,20,0.0343161,0.109274,-0.00270098,138,1100,0,0.00249477,0
bookshelf_small,31,rrtconnect,0,1,0.0024018,2582,29,0,0,0.00794712,0,706,0,0.00249477,0
bookshelf_small,31,cbf-rrtc,0,1,0.0004524,205,7,0.0400266,0.268293,-0.000172293,79,528,0,0.00249477,0
bookshelf_small,32,rrtconnect,0,0,5.00006,1641706,41012,0,0,,,,,,
bookshelf_small,32,cbf-rrtc,0,0,5.00013,2185247,5762,0.0133329,0.0206645,,,,,,
bookshelf_small,33,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,33,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,34,rrtconnect,0,1,0.0070339,7524,79,0,0,0.00289765,0,552,0,0.00249477,0
bookshelf_small,34,cbf-rrtc,0,1,0.000349802,134,6,0.0544227,0.208955,-0.000296187,92,452,0,0.00249477,0
bookshelf_small,35,rrtconnect,0,1,0.00842943,8994,93,0,0,0.00063013,0,896,0,0.00249477,0
bookshelf_small,35,cbf-rrtc,0,1,0.00011727,62,7,0.137959,0.451613,-0.000120016,4,447,0,0.00249477,0
bookshelf_small,36,rrtconnect,0,1,0.00326407,3499,38,0,0,0.00130829,0,724,0,0.00249477,0
bookshelf_small,36,cbf-rrtc,0,1,0.000117529,65,6,0.106268,0.476923,1.20518e-05,0,388,0,0.00249477,0
bookshelf_small,37,rrtconnect,0,0,5.00001,1643339,40542,0,0,,,,,,
bookshelf_small,37,cbf-rrtc,0,0,5.00009,2166528,5345,0.0132919,0.0197777,,,,,,
bookshelf_small,38,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,38,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,39,rrtconnect,0,0,5.00001,1577898,37961,0,0,,,,,,
bookshelf_small,39,cbf-rrtc,0,0,5.00018,2136356,5136,0.0133094,0.0195492,,,,,,
bookshelf_small,40,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,40,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,41,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,41,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,42,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,42,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,43,rrtconnect,0,0,5.00001,1651284,41257,0,0,,,,,,
bookshelf_small,43,cbf-rrtc,0,0,5.00017,2195571,5756,0.0134658,0.0206347,,,,,,
bookshelf_small,44,rrtconnect,0,1,0.000212309,210,5,0,0,0.000116626,0,256,0,0.00249477,0
bookshelf_small,44,cbf-rrtc,0,1,0.000105459,55,5,0.0975734,0.581818,5.61334e-05,0,292,0,0.00249477,0
bookshelf_small,45,rrtconnect,0,1,0.0410178,42215,480,0,0,0.000172868,0,1215,0,0.00249477,0
bookshelf_small,45,cbf-rrtc,0,1,0.000619165,272,10,0.0543282,0.227941,-0.00192992,65,492,0,0.00249477,0
bookshelf_small,46,rrtconnect,0,1,0.00768099,8188,89,0,0,0.000663847,0,693,0,0.00249477,0
bookshelf_small,46,cbf-rrtc,0,1,0.000586195,227,8,0.045468,0.123348,-0.0019534,81,661,0,0.00249477,0
bookshelf_small,47,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,47,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,48,rrtconnect,0,1,0.000377139,383,7,0,0,0.00276543,0,450,0,0.00249477,0
bookshelf_small,48,cbf-rrtc,0,1,0.000101202,55,6,0.122447,0.563636,0.000358377,0,376,0,0.00249477,0
bookshelf_small,49,rrtconnect,0,1,0.0225163,23487,265,0,0,0.00116801,0,1157,0,0.00249477,0
bookshelf_small,49,cbf-rrtc,0,1,0.000260066,116,7,0.0803343,0.224138,-1.75618e-05,15,504,0,0.00249477,0
bookshelf_small,50,rrtconnect,0,1,0.00742208,7897,91,0,0,0.00249721,0,1193,0,0.00249477,0
bookshelf_small,50,cbf-rrtc,0,1,0.000187779,80,6,0.0738573,0.275,-0.00708074,14,327,0,0.00249477,0
bookshelf_small,51,rrtconnect,0,1,0.00118501,1246,15,0,0,0.00125214,0,274,0,0.00249477,0
bookshelf_small,51,cbf-rrtc,0,1,0.000356234,160,7,0.0508327,0.24375,-0.00200915,30,471,0,0.00249477,0
bookshelf_small,52,rrtconnect,0,1,0.00062152,665,11,0,0,0.00248163,0,542,0,0.00249477,0
bookshelf_small,52,cbf-rrtc,0,1,0.000535416,216,7,0.0455021,0.115741,-0.00195782,55,405,0,0.00249477,0
bookshelf_small,53,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,53,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,54,rrtconnect,0,1,0.000864478,899,12,0,0,0.00339516,0,529,0,0.00249477,0
bookshelf_small,54,cbf-rrtc,0,1,0.000679113,270,8,0.0421968,0.0888889,-0.000386387,52,500,0,0.00249477,0
bookshelf_small,55,rrtconnect,0,1,0.000341211,361,7,0,0,0.00104813,0,438,0,0.00249477,0
bookshelf_small,55,cbf-rrtc,0,1,0.000930514,382,8,0.0364559,0.0445026,-0.00168457,131,512,0,0.00249477,0
bookshelf_small,56,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,56,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,57,rrtconnect,0,1,0.00170797,1799,23,0,0,0.00310742,0,689,0,0.00249477,0
bookshelf_small,57,cbf-rrtc,0,1,0.00845173,3171,34,0.0243234,0.037843,-0.000101687,112,779,0,0.00249477,0
bookshelf_small,58,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,58,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,59,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,59,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,60,rrtconnect,0,1,0.000304966,301,6,0,0,0.00334485,0,359,0,0.00249477,0
bookshelf_small,60,cbf-rrtc,0,1,8.545e-05,47,6,0.134423,0.659574,0.00334485,0,344,0,0.00249477,0
bookshelf_small,61,rrtconnect,0,1,0.000328197,351,7,0,0,0.00323783,0,413,0,0.00249477,0
bookshelf_small,61,cbf-rrtc,0,1,0.000105715,61,6,0.113946,0.655738,0.00353262,0,374,0,0.00249477,0
bookshelf_small,62,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,62,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,63,rrtconnect,0,1,0.000194909,202,5,0,0,0.00167042,0,246,0,0.00249477,0
bookshelf_small,63,cbf-rrtc,0,1,6.8459e-05,38,5,0.144312,0.578947,0.00167042,0,295,0,0.00249477,0
bookshelf_small,64,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,64,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,65,rrtconnect,0,1,0.000232755,243,5,0,0,0.00798475,0,297,0,0.00249477,0
bookshelf_small,65,cbf-rrtc,0,1,0.000122031,65,6,0.116026,0.538462,8.96181e-05,0,411,0,0.00249477,0
bookshelf_small,66,rrtconnect,0,1,0.000271159,285,6,0,0,0.00253058,0,243,0,0.00249477,0
bookshelf_small,66,cbf-rrtc,0,1,0.00031579,134,5,0.0360623,0.0522388,-4.23756e-05,83,291,0,0.00249477,0
bookshelf_small,67,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,67,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,68,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,68,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,69,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,69,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,70,rrtconnect,0,1,0.000270058,269,6,0,0,0.00142061,0,329,0,0.00249477,0
bookshelf_small,70,cbf-rrtc,0,1,0.000174687,95,5,0.0630115,0.557895,0.00142061,0,370,0,0.00249477,0
bookshelf_small,71,rrtconnect,0,1,0.00570969,6131,63,0,0,0.00351814,0,803,0,0.00249477,0
bookshelf_small,71,cbf-rrtc,0,1,0.000249813,117,7,0.0718496,0.316239,-0.000929425,76,487,0,0.00249477,0
bookshelf_small,72,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,72,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,73,rrtconnect,0,1,0.00156884,1693,18,0,0,0.00118163,0,665,0,0.00249477,0
bookshelf_small,73,cbf-rrtc,0,1,0.000300687,121,6,0.0521314,0.14876,-0.000263143,37,370,0,0.00249477,0
bookshelf_small,74,rrtconnect,0,1,0.00195745,2108,26,0,0,0.00538143,0,640,0,0.00249477,0
bookshelf_small,74,cbf-rrtc,0,1,0.000460721,189,8,0.0514503,0.195767,-6.79688e-05,21,585,0,0.00249477,0
bookshelf_small,75,rrtconnect,0,1,0.00230986,2493,30,0,0,0.0047786,0,531,0,0.00249477,0
bookshelf_small,75,cbf-rrtc,0,1,0.00220601,896,16,0.0360753,0.116071,-9.21282e-06,20,837,0,0.00249477,0
bookshelf_small,76,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,76,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,77,rrtconnect,0,1,0.00540893,5796,62,0,0,0.00137414,0,810,0,0.00249477,0
bookshelf_small,77,cbf-rrtc,0,1,0.000225331,114,6,0.0607426,0.482456,-0.000549726,32,396,0,0.00249477,0
bookshelf_small,78,rrtconnect,0,1,0.00185539,1942,23,0,0,0.00529227,0,908,0,0.00249477,0
bookshelf_small,78,cbf-rrtc,0,1,0.00161413,635,11,0.0317419,0.0661417,-5.22622e-05,70,746,0,0.00249477,0
bookshelf_small,79,rrtconnect,0,1,0.00251285,2694,32,0,0,0.00283595,0,911,0,0.00249477,0
bookshelf_small,79,cbf-rrtc,0,1,0.00157319,612,15,0.0386773,0.104575,-0.00593306,284,860,0,0.00249477,0
bookshelf_small,80,rrtconnect,0,1,0.0131577,13937,149,0,0,0.000152114,0,810,0,0.00249477,0
bookshelf_small,80,cbf-rrtc,0,1,0.00248958,996,17,0.0280572,0.0140562,-0.00596826,395,1008,0,0.00249477,0
bookshelf_small,81,rrtconnect,0,1,0.120227,115122,1417,0,0,-0.000171989,1,1029,0,0.00249477,0
bookshelf_small,81,cbf-rrtc,0,1,0.000641341,256,8,0.0401208,0.144531,-0.00210612,80,572,0,0.00249477,0
bookshelf_small,82,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,82,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,83,rrtconnect,0,1,0.000593103,606,9,0,0,0.00216579,0,486,0,0.00249477,0
bookshelf_small,83,cbf-rrtc,0,1,0.000116888,67,6,0.0991995,0.656716,0.000238798,0,355,0,0.00249477,0
bookshelf_small,84,rrtconnect,0,1,0.000680963,717,10,0,0,0.00726179,0,561,0,0.00249477,0
bookshelf_small,84,cbf-rrtc,0,1,0.000130684,70,6,0.0942284,0.471429,6.07682e-05,0,351,0,0.00249477,0
bookshelf_small,85,rrtconnect,0,1,0.0334969,34509,354,0,0,0.00114795,0,789,0,0.00249477,0
bookshelf_small,85,cbf-rrtc,0,1,0.00358546,1399,22,0.0311349,0.0900643,-0.000126616,48,803,0,0.00249477,0
bookshelf_small,86,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,86,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,87,rrtconnect,0,1,0.000269415,272,6,0,0,0.00249962,0,326,0,0.00249477,0
bookshelf_small,87,cbf-rrtc,0,1,0.00266992,1161,21,0.0353677,0.086994,-0.000237895,26,434,0,0.00249477,0
bookshelf_small,89,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,89,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,90,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,90,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,91,rrtconnect,0,1,0.000886771,950,14,0,0,0.00462244,0,618,0,0.00249477,0
bookshelf_small,91,cbf-rrtc,0,1,0.000786175,307,9,0.0399191,0.120521,-0.00171431,175,715,0,0.00249477,0
bookshelf_small,92,rrtconnect,0,1,0.000513535,551,9,0,0,0.00641744,0,652,0,0.00249477,0
bookshelf_small,92,cbf-rrtc,0,1,0.000434056,195,6,0.0341222,0,-8.53534e-05,71,417,0,0.00249477,0
bookshelf_small,93,rrtconnect,0,1,0.000287815,305,6,0,0,0.00465453,0,352,0,0.00249477,0
bookshelf_small,93,cbf-rrtc,0,1,0.000101581,52,5,0.0786168,0.365385,6.78744e-05,0,247,0,0.00249477,0
bookshelf_small,94,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,94,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,95,rrtconnect,0,1,0.000624625,648,10,0,0,0.00485779,0,529,0,0.00249477,0
bookshelf_small,95,cbf-rrtc,0,1,0.000706319,276,8,0.0356831,0.108696,-0.000573099,8,464,0,0.00249477,0
bookshelf_small,96,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,96,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,97,rrtconnect,1,0,0,0,0,0,0,,,,,,
bookshelf_small,97,cbf-rrtc,1,0,0,0,0,0,0,,,,,,
bookshelf_small,98,rrtconnect,0,1,0.00188518,2010,25,0,0,0.00396116,0,1036,0,0.00249477,0
bookshelf_small,98,cbf-rrtc,0,1,0.00210794,924,16,0.0361989,0.127706,-0.00144936,168,947,0,0.00249477,0
bookshelf_small,99,rrtconnect,0,1,0.000600805,621,9,0,0,0.00271305,0,464,0,0.00249477,0
bookshelf_small,99,cbf-rrtc,0,1,0.000120676,65,6,0.101836,0.461538,8.02181e-05,0,376,0,0.00249477,0
bookshelf_small,100,rrtconnect,0,1,0.0113491,12033,126,0,0,0.0008864,0,1490,0,0.00249477,0
bookshelf_small,100,cbf-rrtc,0,1,0.00154549,655,14,0.0430996,0.206107,-0.00169086,190,843,0,0.00249477,0
box,1,rrtconnect,0,1,0.000647262,679,10,0,0,0.0127096,0,396,0,0.00249477,0
box,1,cbf-rrtc,0,1,0.000124517,58,5,0.0844039,0.310345,-7.93174e-05,4,276,0,0.00249477,0
box,2,rrtconnect,0,1,0.00212525,2285,29,0,0,0.00874287,0,603,0,0.00249477,0
box,2,cbf-rrtc,0,1,0.00108783,444,11,0.0415206,0.137387,-2.04731e-05,1,628,0,0.00249477,0
box,3,rrtconnect,0,1,0.000888511,945,13,0,0,0.00422829,0,656,0,0.00249477,0
box,3,cbf-rrtc,0,1,0.00218581,905,15,0.0339943,0.108287,-0.000914077,104,720,0,0.00249477,0
box,4,rrtconnect,0,1,0.000963199,1038,14,0,0,0.0111565,0,607,0,0.00249477,0
box,4,cbf-rrtc,0,1,0.000515631,219,7,0.046143,0.237443,-0.000297217,32,485,0,0.00249477,0
box,5,rrtconnect,0,1,0.00125586,1335,17,0,0,0.00184597,0,796,0,0.00249477,0
box,5,cbf-rrtc,0,1,0.000146506,68,5,0.0811092,0.338235,2.06e-05,0,308,0,0.00249477,0
box,6,rrtconnect,0,1,0.000659911,683,10,0,0,0.0127096,0,580,0,0.00249477,0
box,6,cbf-rrtc,0,1,0.000184859,81,6,0.0740177,0.259259,1.01272e-05,0,332,0,0.00249477,0
box,7,rrtconnect,0,1,0.000635534,665,10,0,0,0.0097403,0,692,0,0.00249477,0
box,7,cbf-rrtc,0,1,0.000988562,414,12,0.0494979,0.190821,2.22173e-06,0,779,0,0.00249477,0
