seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,audit_safe
2,table_under_pick,32,bubbleCBF,1,1,0.0023034,1040,25,16.6427,1085,1085,0,0.000526011,0.00249477,0,0,0.0306736,0.0778846,12,12,2.08333,0,0,0,True
2,table_under_pick,32,qpFreeGate,1,0,5.00003,1442625,49088,0.0,0,0,0,inf,inf,0,0,0.0249527,0.0,379751,49086,0.129264,0,0,0,False
2,table_under_pick,32,VAMP,1,1,6.2779e-05,1922,11,13.3573,8,669,3,-0.00177615,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,1,isSafe,1,1,0.000532219,574,9,13.0714,8,655,0,0.00345058,0.00249477,0,0,0.0,0.0,15,4,0.6,0,0,0,True
2,bookshelf_small,1,qpFixed,1,1,0.000213245,182,7,6.54655,405,405,0,0.00312633,0.00249477,0,0,0.0359701,0.0,1,1,7,0,0,0,True
2,bookshelf_small,1,bubbleCBF,1,1,9.857e-05,58,6,6.69926,369,369,0,0.0031252,0.00249477,0,0,0.115505,0.724138,1,1,6,0,0,0,True
2,bookshelf_small,1,qpFreeGate,1,0,5.00002,1487924,51404,0.0,0,0,0,inf,inf,0,0,0.0255793,0.0,365393,51402,0.140681,0,0,0,False
2,bookshelf_small,1,VAMP,1,1,4.4582e-05,1123,10,12.7159,8,637,0,0.00345058,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,3,isSafe,1,1,0.0028184,3254,35,13.2055,8,662,0,0.00358273,0.00249477,0,0,0.0,0.0,224,31,0.15625,0,0,0,True
2,bookshelf_small,3,qpFixed,1,1,0.000849768,509,15,13.3726,870,870,3,-0.000157793,0.00249477,0,0,0.0326458,0.0,3,3,5,0,0,0,False
2,bookshelf_small,3,bubbleCBF,1,1,0.000743313,328,12,11.806,731,731,0,0.00123295,0.00249477,0,0,0.0382254,0.10061,2,2,6,0,0,0,True
2,bookshelf_small,3,qpFreeGate,1,1,0.00247555,2353,56,12.4198,811,811,0,0.00357691,0.00249477,0,0,0.0322241,0.0,224,51,0.25,0,0,0,True
2,bookshelf_small,3,VAMP,1,1,0.00028068,15982,57,15.1141,9,757,0,0.00358273,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,5,isSafe,1,1,0.00797191,9105,97,23.7637,13,1190,1,-0.00118638,0.00249477,0,0,0.0,0.0,696,94,0.139368,0,0,0,False
2,bookshelf_small,5,qpFixed,1,1,0.000476604,281,10,8.73843,590,590,1,-0.00118638,0.00249477,0,0,0.0310976,0.0,1,1,10,0,0,0,False
2,bookshelf_small,5,bubbleCBF,1,1,0.000594408,279,10,8.8698,593,593,1,-0.00118638,0.00249477,0,0,0.0317914,0.0215054,1,1,10,0,0,0,False
2,bookshelf_small,5,qpFreeGate,1,0,5.00003,1462989,50124,0.0,0,0,0,inf,inf,0,0,0.0251802,0.0,374271,50122,0.133924,0,0,0,False
2,bookshelf_small,5,VAMP,1,1,7.0834e-05,2202,15,15.8067,9,792,1,-0.00118638,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,6,isSafe,1,1,0.000433035,475,8,11.41,7,572,4,-0.000794313,0.00249477,0,0,0.0,0.0,6,3,1.33333,0,0,0,False
2,bookshelf_small,6,qpFixed,1,1,0.00122104,701,16,10.7397,677,677,4,-0.00086169,0.00249477,0,0,0.0268608,0.0,6,4,2.66667,0,0,0,False
2,bookshelf_small,6,bubbleCBF,1,1,0.00146212,618,17,11.7759,739,739,5,-0.00103512,0.00249477,0,0,0.0333643,0.0453074,6,5,2.83333,0,0,0,False
2,bookshelf_small,6,qpFreeGate,1,0,5.00001,1482977,50996,0.0,0,0,0,inf,inf,0,0,0.0252631,0.0,379569,50994,0.134352,0,0,0,False
2,bookshelf_small,6,VAMP,1,1,3.612e-05,695,8,11.41,7,572,4,-0.000794313,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,7,isSafe,1,1,0.00160835,1833,22,14.955,9,749,0,0.00372489,0.00249477,0,0,0.0,0.0,123,18,0.178862,0,0,0,True
2,bookshelf_small,7,qpFixed,1,1,0.00169815,940,19,14.4604,1012,1012,14,-0.00175323,0.00249477,0,0,0.0245626,0.0,10,7,1.9,0,0,0,False
2,bookshelf_small,7,bubbleCBF,1,1,0.00183866,833,18,12.8553,802,802,14,-0.00175599,0.00249477,0,0,0.0287901,0.0384154,10,7,1.8,0,0,0,False
2,bookshelf_small,7,qpFreeGate,1,1,0.00252586,2433,58,12.7457,709,709,0,0.00372489,0.00249477,0,0,0.0327372,0.0,239,52,0.242678,0,0,0,True
2,bookshelf_small,7,VAMP,1,1,0.000127116,4821,27,23.8855,13,1196,22,-0.00270648,0.00123154,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,8,isSafe,1,1,0.00450504,5161,58,15.0682,9,755,0,0.00285242,0.00249477,0,0,0.0,0.0,324,55,0.179012,0,0,0,True
2,bookshelf_small,8,qpFixed,1,1,0.00110768,647,17,9.36615,642,642,25,-0.00496026,0.00249477,0,0,0.0309994,0.0,6,5,2.83333,0,0,0,False
2,bookshelf_small,8,bubbleCBF,1,1,0.0010453,490,15,6.70316,384,384,0,0.000995795,0.00249477,0,0,0.03847,0.138776,6,5,2.5,0,0,0,True
2,bookshelf_small,8,qpFreeGate,1,0,5.00002,1483997,51103,0.0,0,0,0,inf,inf,0,0,0.0253119,0.0,376439,51101,0.135754,0,0,0,False
2,bookshelf_small,8,VAMP,1,1,0.000106129,3998,20,19.6925,11,986,4,-0.000944619,7.09566e-05,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,13,isSafe,1,1,0.0702093,74693,847,18.405,12,922,25,-0.00450665,0.00249477,0,0,0.0,0.0,8071,842,0.104944,0,0,0,False
2,bookshelf_small,13,qpFixed,1,1,0.00102533,602,14,12.3935,774,774,2,-0.000660817,0.00249477,0,0,0.0313604,0.0,7,6,2,0,0,0,False
2,bookshelf_small,13,bubbleCBF,1,1,0.00108422,485,15,12.0867,726,726,2,-0.00078405,0.00249477,0,0,0.0442177,0.138144,7,6,2.14286,0,0,0,False
2,bookshelf_small,13,qpFreeGate,1,1,0.00841351,7814,185,12.3159,763,763,0,0.00452638,0.00249477,0,0,0.0309365,0.0,859,176,0.215367,0,0,0,True
2,bookshelf_small,13,VAMP,1,1,0.0341531,967974,2703,17.2238,11,863,17,-0.00109017,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,14,isSafe,1,1,0.000330472,355,7,6.21021,5,312,0,0.00129805,0.00249477,0,0,0.0,0.0,4,3,1.75,0,0,0,True
2,bookshelf_small,14,qpFixed,1,1,0.000188556,159,6,5.58356,319,319,0,0.00101013,0.00249477,0,0,0.0351167,0.0,1,1,6,0,0,0,True
2,bookshelf_small,14,bubbleCBF,1,1,0.000168834,97,6,5.94267,328,328,0,0.00142411,0.00249477,0,0,0.0612646,0.42268,1,1,6,0,0,0,True
2,bookshelf_small,14,qpFreeGate,1,1,0.000305854,304,10,10.0746,615,615,0,0.00662459,0.00249477,0,0,0.0381666,0.0,12,6,0.833333,0,0,0,True
2,bookshelf_small,14,VAMP,1,1,2.3899e-05,462,7,6.21021,5,312,0,0.00129805,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,17,isSafe,1,1,0.000498179,545,9,8.59102,6,431,2,-0.00126817,0.00249477,0,0,0.0,0.0,10,4,0.9,0,0,0,False
2,bookshelf_small,17,qpFixed,1,1,0.000228782,161,7,5.96841,383,383,0,0.000103392,0.00249477,0,0,0.0370708,0.0,1,1,7,0,0,0,True
2,bookshelf_small,17,bubbleCBF,1,1,0.000187712,89,6,6.44465,364,364,0,0.000678479,0.00249477,0,0,0.0724117,0.191011,1,1,6,0,0,0,True
2,bookshelf_small,17,qpFreeGate,1,1,0.000885535,815,21,8.13873,481,481,0,0.00341163,0.00249477,0,0,0.0332202,0.0,64,17,0.328125,0,0,0,True
2,bookshelf_small,17,VAMP,1,1,3.3206e-05,930,9,8.59102,6,431,2,-0.00126817,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,18,isSafe,1,1,0.000301457,334,6,5.78974,4,291,0,0.00108692,0.00249477,0,0,0.0,0.0,3,2,2,0,0,0,True
2,bookshelf_small,18,qpFixed,1,1,0.000155274,134,6,6.32577,403,403,1,-7.58008e-05,0.00249477,0,0,0.0472072,0.0,1,1,6,0,0,0,False
2,bookshelf_small,18,bubbleCBF,1,1,7.6398e-05,45,6,6.58872,355,355,0,0.00167381,0.00249477,0,0,0.146416,0.644444,1,1,6,0,0,0,True
2,bookshelf_small,18,qpFreeGate,1,0,5.00001,1482423,51066,0.0,0,0,0,inf,inf,0,0,0.025376,0.0,372603,51064,0.137052,0,0,0,False
2,bookshelf_small,18,VAMP,1,1,3.1918e-05,398,6,5.78974,4,291,0,0.00108692,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,20,isSafe,1,1,0.00124618,1400,18,16.0045,10,802,0,0.00441635,0.00249477,0,0,0.0,0.0,51,13,0.352941,0,0,0,True
2,bookshelf_small,20,qpFixed,1,1,0.000295272,178,7,6.22653,401,401,24,-0.0123877,0.00249477,0,0,0.0349805,0.0,1,1,7,0,0,0,False
2,bookshelf_small,20,bubbleCBF,1,1,0.000419946,201,9,7.81781,449,449,0,0.00225259,0.00249477,0,0,0.0432728,0.169154,2,2,4.5,0,0,0,True
2,bookshelf_small,20,qpFreeGate,1,1,0.000993969,953,26,9.78931,645,645,0,0.00441635,0.00249477,0,0,0.0338976,0.0,44,21,0.590909,0,0,0,True
2,bookshelf_small,20,VAMP,1,1,3.1025e-05,609,9,8.39078,6,421,3,-0.00317245,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,21,isSafe,1,1,0.000240358,264,6,6.48783,5,326,0,0.00370496,0.00249477,0,0,0.0,0.0,2,1,3,0,0,0,True
2,bookshelf_small,21,qpFixed,1,1,0.000253113,158,6,4.79583,317,317,7,-0.000579872,0.00249477,0,0,0.0303533,0.0,1,1,6,0,0,0,False
2,bookshelf_small,21,bubbleCBF,1,1,0.000288448,155,7,5.08874,334,334,19,-0.000775166,0.00249477,0,0,0.0328306,0.103226,1,1,7,0,0,0,False
2,bookshelf_small,21,qpFreeGate,1,1,0.000229287,205,8,6.17855,405,405,0,0.00370496,0.00249477,0,0,0.0302796,0.0,2,2,4,0,0,0,True
2,bookshelf_small,21,VAMP,1,1,1.5376e-05,283,6,6.48783,5,326,0,0.00370496,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,23,isSafe,1,1,0.000811081,918,12,10.4576,7,524,2,-0.00109454,0.00249477,0,0,0.0,0.0,58,8,0.206897,0,0,0,False
2,bookshelf_small,23,qpFixed,1,1,0.000164824,127,6,4.78092,255,255,3,-0.00109454,0.00249477,0,0,0.037645,0.0,1,1,6,0,0,0,False
2,bookshelf_small,23,bubbleCBF,1,1,0.000212778,106,6,5.51464,351,351,3,-0.00109454,0.00249477,0,0,0.0520249,0.188679,1,1,6,0,0,0,False
2,bookshelf_small,23,qpFreeGate,1,0,5.00008,1508986,52090,0.0,0,0,0,inf,inf,0,0,0.025282,0.0,383061,52088,0.135984,0,0,0,False
2,bookshelf_small,23,VAMP,1,1,3.1842e-05,429,6,7.29489,5,366,1,-0.00109454,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,24,isSafe,1,1,0.0314749,34580,393,13.5124,8,677,9,-0.000534803,0.00249477,0,0,0.0,0.0,3730,390,0.105362,0,0,0,False
2,bookshelf_small,24,qpFixed,1,1,0.000345285,264,9,8.05189,529,529,0,0.000494414,0.00249477,0,0,0.0304996,0.0,1,1,9,0,0,0,True
2,bookshelf_small,24,bubbleCBF,1,1,0.00021284,109,7,8.19045,474,474,0,0.000286895,0.00249477,0,0,0.0751418,0.220183,1,1,7,0,0,0,True
2,bookshelf_small,24,qpFreeGate,1,0,5.00004,1452734,48989,0.0,0,0,0,inf,inf,0,0,0.0247133,0.0,391763,48987,0.125048,0,0,0,False
2,bookshelf_small,24,VAMP,1,1,0.000640982,26284,111,11.9958,7,601,0,0.00216353,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,25,isSafe,1,1,0.00342935,3930,47,14.0698,9,705,9,-0.00190802,0.00249477,0,0,0.0,0.0,263,43,0.178707,0,0,0,False
2,bookshelf_small,25,qpFixed,1,1,0.00201508,1133,24,9.02609,578,578,5,-0.000588907,0.00249477,0,0,0.0280429,0.0,12,10,2,0,0,0,False
2,bookshelf_small,25,bubbleCBF,1,1,0.00241396,1085,23,9.69351,608,608,9,-0.00181799,0.00249477,0,0,0.0302403,0.0470046,12,10,1.91667,0,0,0,False
2,bookshelf_small,25,qpFreeGate,1,0,5.00003,1472241,49781,0.0,0,0,0,inf,inf,0,0,0.0245684,0.0,400525,49779,0.124289,0,0,0,False
2,bookshelf_small,25,VAMP,1,1,0.000217009,9363,42,14.7801,9,741,0,0.000990676,0.00230849,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,27,isSafe,1,1,0.0394547,43016,487,13.8798,9,695,0,0.000946977,0.00249477,0,0,0.0,0.0,4944,484,0.0985032,0,0,0,True
2,bookshelf_small,27,qpFixed,1,1,0.000693524,447,16,10.0273,625,625,30,-0.00686612,0.00249477,0,0,0.0277419,0.0,4,4,4,0,0,0,False
2,bookshelf_small,27,bubbleCBF,1,1,0.000461413,227,14,10.0874,569,569,19,-0.0103802,0.00249477,0,0,0.0567636,0.189427,3,3,4.66667,0,0,0,False
2,bookshelf_small,27,qpFreeGate,1,0,5.00001,1441928,48214,0.0,0,0,0,inf,inf,0,0,0.024542,0.0,396833,48212,0.121497,0,0,0,False
2,bookshelf_small,27,VAMP,1,1,0.000299391,13981,50,10.7531,7,539,0,0.00256227,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,28,isSafe,1,1,0.00243654,2754,33,17.6713,10,885,0,0.00169915,0.00249477,0,0,0.0,0.0,152,30,0.217105,0,0,0,True
2,bookshelf_small,28,qpFixed,1,1,0.00166379,926,22,10.0482,665,665,0,0.000655853,0.00249477,0,0,0.0266537,0.0,8,7,2.75,0,0,0,True
2,bookshelf_small,28,bubbleCBF,1,1,0.00315841,1343,36,14.1474,904,904,8,-0.00128111,0.00249477,0,0,0.0311865,0.0461653,15,11,2.4,0,0,0,False
2,bookshelf_small,28,qpFreeGate,1,1,0.00254773,2436,61,21.3325,1375,1375,0,0.00491288,0.00249477,0,0,0.0338747,0.0,167,55,0.365269,0,0,0,True
2,bookshelf_small,28,VAMP,1,1,0.000225583,10196,42,15.8021,9,792,0,0.00491288,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,29,isSafe,1,1,0.00257136,2961,30,15.4129,9,772,0,0.00276345,0.00249477,0,0,0.0,0.0,158,26,0.189873,0,0,0,True
2,bookshelf_small,29,qpFixed,1,1,0.00143413,899,19,11.8359,798,798,11,-0.000410335,0.00249477,0,0,0.0285407,0.0,10,8,1.9,0,0,0,False
2,bookshelf_small,29,bubbleCBF,1,1,0.00143881,657,18,12.5458,745,745,12,-0.000410335,0.00249477,0,0,0.041502,0.0730594,10,8,1.8,0,0,0,False
2,bookshelf_small,29,qpFreeGate,1,1,0.00489118,4701,112,14.4632,915,915,0,0.00548559,0.00249477,0,0,0.0325695,0.0,448,106,0.25,0,0,0,True
2,bookshelf_small,29,VAMP,1,1,0.000189081,10379,39,15.4129,9,772,0,0.00276345,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,bookshelf_small,31,isSafe,1,1,0.000540413,594,9,9.98591,6,501,7,-0.00199551,0.00249477,0,0,0.0,0.0,12,5,0.75,0,0,0,False
2,bookshelf_small,31,qpFixed,1,1,0.00114675,676,17,9.42597,615,615,0,0.00109813,0.00249477,0,0,0.0308338,0.0,6,5,2.83333,0,0,0,True
2,bookshelf_small,31,bubbleCBF,1,1,0.00120455,557,16,10.1183,627,627,0,0.000932292,0.00249477,0,0,0.0329694,0.0143627,4,4,4,0,0,0,True
2,bookshelf_small,31,qpFreeGate,1,1,0.0020724,1930,53,22.6572,1443,1443,0,0.0047141,0.00249477,0,0,0.0329892,0.0,138,44,0.384058,0,0,0,True
2,bookshelf_small,31,VAMP,1,1,2.5494e-05,550,8,10.7798,7,540,12,-0.00332413,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,bookshelf_small,34,isSafe,1,1,0.00328459,3792,43,10.1966,7,511,7,-0.00385083,0.00249477,0,0,0.0,0.0,235,38,0.182979,0,0,0,False
2,bookshelf_small,34,qpFixed,1,1,0.000328525,200,7,5.68213,388,388,0,0.000384668,0.00249477,0,0,0.0284106,0.0,1,1,7,0,0,0,True
2,bookshelf_small,34,bubbleCBF,1,1,0.000307756,134,7,5.95907,390,390,2,-0.000172735,0.00249477,0,0,0.0444706,0.156716,1,1,7,0,0,0,False
2,bookshelf_small,34,qpFreeGate,1,0,5.00003,1487568,51168,0.0,0,0,0,inf,inf,0,0,0.0252571,0.0,379703,51166,0.134758,0,0,0,False
2,bookshelf_small,34,VAMP,1,1,0.00029879,15326,56,14.1798,9,710,7,-0.00385083,0.00234454,0,0,0.0,0.0,0,0,0,0,0,0,False
2,box,1,isSafe,1,1,0.000600698,667,10,13.8642,8,695,0,0.0567291,0.00249477,0,0,0.0,0.0,13,6,0.769231,0,0,0,True
2,box,1,qpFixed,1,1,0.00153153,850,24,9.4447,619,619,10,-0.00309181,0.00249477,0,0,0.0301475,0.0,8,8,3,0,0,0,False
2,box,1,bubbleCBF,1,1,0.00169014,762,20,9.55368,589,589,11,-0.0039698,0.00249477,0,0,0.0312312,0.0564304,8,8,2.5,0,0,0,False
2,box,1,qpFreeGate,1,1,0.000442955,416,13,8.21496,493,493,0,0.0202229,0.00249477,0,0,0.0383513,0.0,12,8,1.08333,0,0,0,True
2,box,1,VAMP,1,1,3.6729e-05,1038,10,13.8642,8,695,0,0.0567291,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,2,isSafe,1,1,0.00242408,2759,33,9.65715,7,484,0,0.0790189,0.00249477,0,0,0.0,0.0,196,29,0.168367,0,0,0,True
2,box,2,qpFixed,1,1,0.00139926,817,18,11.3138,720,720,0,0.000349194,0.00249477,0,0,0.0268757,0.0,9,8,2,0,0,0,True
2,box,2,bubbleCBF,1,1,0.00158051,704,18,12.0837,747,747,3,-0.000239933,0.00249477,0,0,0.0327615,0.0340909,9,8,2,0,0,0,False
2,box,2,qpFreeGate,1,1,0.00303634,2811,71,16.6866,969,969,0,0.00518744,0.00249477,0,0,0.0330237,0.0,221,60,0.321267,0,0,0,True
2,box,2,VAMP,1,1,0.000236412,11497,43,9.65715,7,484,0,0.0790189,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,3,isSafe,1,1,0.000867311,999,14,7.01206,5,352,0,0.00545189,0.00249477,0,0,0.0,0.0,32,10,0.4375,0,0,0,True
2,box,3,qpFixed,1,1,0.00113217,700,17,11.4616,749,749,0,0.00200133,0.00249477,0,0,0.0287621,0.0,5,5,3.4,0,0,0,True
2,box,3,bubbleCBF,1,1,0.00110248,506,16,13.396,736,736,0,0.00127353,0.00249477,0,0,0.0428103,0.112648,5,5,3.2,0,0,0,True
2,box,3,qpFreeGate,1,1,0.00142774,1345,37,19.5733,1238,1238,0,0.00623816,0.00249477,0,0,0.0333899,0.0,81,26,0.45679,0,0,0,True
2,box,3,VAMP,1,1,6.3946e-05,2225,15,20.9268,12,1048,0,0.00545195,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,4,isSafe,1,1,0.000638166,729,11,13.3528,8,669,0,0.00952795,0.00249477,0,0,0.0,0.0,17,7,0.647059,0,0,0,True
2,box,4,qpFixed,1,1,0.00216101,1268,29,17.1134,1119,1119,0,0.00167862,0.00249477,0,0,0.0285972,0.0,12,12,2.41667,0,0,0,True
2,box,4,bubbleCBF,1,1,0.00105553,469,16,11.4147,674,674,3,-0.000284428,0.00249477,0,0,0.0356955,0.0575693,5,5,3.2,0,0,0,False
2,box,4,qpFreeGate,1,1,0.000802488,768,23,11.0199,687,687,0,0.0109977,0.00249477,0,0,0.0363575,0.0,30,17,0.766667,0,0,0,True
2,box,4,VAMP,1,1,7.7766e-05,2124,17,15.3634,9,770,0,0.0641973,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,5,isSafe,1,1,0.000493978,538,9,12.8926,8,646,0,0.0215576,0.00249477,0,0,0.0,0.0,7,5,1.28571,0,0,0,True
2,box,5,qpFixed,1,1,0.000334812,239,8,7.12844,477,477,0,4.17974e-05,0.00249477,0,0,0.0298261,0.0,1,1,8,0,0,0,True
2,box,5,bubbleCBF,1,1,0.000242784,114,7,7.95683,472,472,2,-7.64525e-05,0.00249477,0,0,0.0697967,0.219298,1,1,7,0,0,0,False
2,box,5,qpFreeGate,1,1,0.00173602,1600,43,24.9851,1472,1472,0,0.00419844,0.00249477,0,0,0.0344143,0.0,87,31,0.494253,0,0,0,True
2,box,5,VAMP,1,1,3.2261e-05,682,9,12.8926,8,646,0,0.0215576,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,6,isSafe,1,1,0.000349929,374,7,8.67629,6,435,0,0.0225765,0.00249477,0,0,0.0,0.0,7,3,1,0,0,0,True
2,box,6,qpFixed,1,1,0.000262966,197,7,5.36805,378,378,0,0.00206613,0.00249477,0,0,0.027249,0.0,1,1,7,0,0,0,True
2,box,6,bubbleCBF,1,1,0.000511837,248,11,9.87214,587,587,0,0.00205529,0.00249477,0,0,0.0421615,0.16129,3,3,3.66667,0,0,0,True
2,box,6,qpFreeGate,1,1,0.000740032,700,18,9.39915,632,632,0,0.00782759,0.00249477,0,0,0.0331027,0.0,33,13,0.545455,0,0,0,True
2,box,6,VAMP,1,1,2.5894e-05,609,7,8.67629,6,435,0,0.0225765,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,7,isSafe,1,1,0.000607868,672,10,9.90946,6,497,0,0.0689116,0.00249477,0,0,0.0,0.0,14,6,0.714286,0,0,0,True
2,box,7,qpFixed,1,1,0.000770095,488,12,10.5371,705,705,0,0.00146424,0.00249477,0,0,0.028147,0.0,5,4,2.4,0,0,0,True
2,box,7,bubbleCBF,1,1,0.000726348,331,11,11.8762,694,694,0,0.00186282,0.00249477,0,0,0.0485173,0.120846,5,4,2.2,0,0,0,True
2,box,7,qpFreeGate,1,1,0.00177555,1662,43,13.207,825,825,0,0.0094723,0.00249477,0,0,0.0340593,0.0,108,35,0.398148,0,0,0,True
2,box,7,VAMP,1,1,4.3512e-05,1167,11,9.90946,6,497,0,0.0689116,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,8,isSafe,1,1,0.000424914,462,8,8.96157,6,450,0,0.0205796,0.00249477,0,0,0.0,0.0,8,4,1,0,0,0,True
2,box,8,qpFixed,1,1,0.000620548,406,12,8.95576,546,546,0,0.00163298,0.00249477,0,0,0.0298108,0.0,3,3,4,0,0,0,True
2,box,8,bubbleCBF,1,1,0.000640847,303,11,11.638,672,672,0,0.00216137,0.00249477,0,0,0.0493001,0.19802,3,3,3.66667,0,0,0,True
2,box,8,qpFreeGate,1,1,0.000670397,618,16,16.3346,995,995,0,0.00760817,0.00249477,0,0,0.0354905,0.0,15,9,1.06667,0,0,0,True
2,box,8,VAMP,1,1,2.7529e-05,617,8,8.96157,6,450,0,0.0205796,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,9,isSafe,1,1,0.000645168,709,10,9.71472,6,487,0,0.00669638,0.00249477,0,0,0.0,0.0,36,7,0.277778,0,0,0,True
2,box,9,qpFixed,1,1,0.000267227,183,7,5.7382,371,371,0,0.000791236,0.00249477,0,0,0.0313563,0.0,1,1,7,0,0,0,True
2,box,9,bubbleCBF,1,1,0.000203956,95,6,6.52738,380,380,0,0.000798175,0.00249477,0,0,0.0687092,0.221053,1,1,6,0,0,0,True
2,box,9,qpFreeGate,1,1,0.00293033,2722,66,11.6975,667,667,0,0.0207622,0.00249477,0,0,0.033454,0.0,226,59,0.292035,0,0,0,True
2,box,9,VAMP,1,1,5.9942e-05,2452,13,9.71472,6,487,0,0.00669638,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,10,isSafe,1,1,0.000593313,640,10,12.7492,8,639,0,0.00612928,0.00249477,0,0,0.0,0.0,17,6,0.588235,0,0,0,True
2,box,10,qpFixed,1,1,0.000182489,140,6,4.34494,281,281,0,0.000248145,0.00249477,0,0,0.0310353,0.0,1,1,6,0,0,0,True
2,box,10,bubbleCBF,1,1,9.343e-05,52,5,4.66087,251,251,0,0.00503505,0.00249477,0,0,0.0896322,0.423077,1,1,5,0,0,0,True
2,box,10,qpFreeGate,1,1,0.00165233,1517,44,6.01522,401,401,0,0.00815075,0.00249477,0,0,0.034418,0.0,97,33,0.453608,0,0,0,True
2,box,10,VAMP,1,1,1.4078e-05,260,5,5.89986,4,296,14,-0.00376939,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,box,11,isSafe,1,1,0.00094509,1077,14,17.862,10,895,2,-0.00345528,0.00249477,0,0,0.0,0.0,34,10,0.411765,0,0,0,False
2,box,11,qpFixed,1,1,0.000773337,471,13,7.78334,505,505,3,-0.000635825,0.00249477,0,0,0.0263087,0.0,4,4,3.25,0,0,0,False
2,box,11,bubbleCBF,1,1,0.000134976,73,5,4.91068,281,281,0,8.70138e-06,0.00249477,0,0,0.0672695,0.410959,1,1,5,0,0,0,True
2,box,11,qpFreeGate,1,1,0.000901504,841,26,13.1126,778,778,0,0.00594256,0.00249477,0,0,0.0320036,0.0,40,16,0.65,0,0,0,True
2,box,11,VAMP,1,1,4.8566e-05,1376,12,14.3007,9,717,1,-0.00114516,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
2,box,12,isSafe,1,1,0.00155222,1742,23,8.38173,6,421,0,0.00750983,0.00249477,0,0,0.0,0.0,66,19,0.348485,0,0,0,True
2,box,12,qpFixed,1,1,0.00171004,1027,23,17.9189,1139,1139,17,-0.00398782,0.00249477,0,0,0.0289306,0.0,11,10,2.09091,0,0,0,False
2,box,12,bubbleCBF,1,1,0.00134758,642,18,16.1711,970,970,2,-0.00058785,0.00249477,0,0,0.0363576,0.123053,7,7,2.57143,0,0,0,False
2,box,12,qpFreeGate,1,1,0.00436559,4063,103,33.4933,2066,2066,0,0.0051275,0.00249477,0,0,0.0324755,0.0,267,89,0.385768,0,0,0,True
2,box,12,VAMP,1,1,0.000107792,3956,24,8.38173,6,421,0,0.00750983,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
2,box,13,isSafe,1,1,0.000524825,565,9,9.06589,6,455,0,0.00956251,0.00249477,0,0,0.0,0.0,21,5,0.428571,0,0,0,True
2,box,13,qpFixed,1,1,0.00187562,1069,24,14.0796,947,947,0,0.00075639,0.00249477,0,0,0.0285963,0.0,11,10,2.18182,0,0,0,True
2,box,13,bubbleCBF,1,1,0.000923192,429,12,12.1469,743,743,0,0.000451542,0.00249477,0,0,0.0378991,0.102564,5,4,2.4,0,0,0,True
2,box,13,qpFreeGate,1,1,0.00498791,4586,113,18.8994,1193,1193,0,0.00888722,0.00249477,0,0,0.0324348,0.0,382,103,0.295812,0,0,0,True
